target_lang|closest_lang_0|map_dist_0|closest_lang_1|map_dist_1|closest_lang_2|map_dist_2|closest_lang_3|map_dist_3|closest_lang_4|map_dist_4
mdx|amf|0.007906929446634124|mdy|0.007914159373881275|udu|0.018272815442891534|spy|0.028791462188554273|lug|0.035729062065173595
mdz|gub|0.017351530980491765|txu|0.019871523797118113|urb|0.023216349432671285|kyz|0.048371713020541246|srm|0.06530636947397944
mea|ken|0.0021391777044025982|nhu|0.005404589842227793|bss|0.005653914542347555|ibo|0.015446496588646334|nin|0.017955472391497813
meb|imo|0.0068351154303122|med|0.010094109635327064|kyc|0.010216754893533141|kue|0.010776691685450913|ipi|0.010784325404673192
mec|rop|0.02378772520943738|tcs|0.04718841720992774|lex|0.052524248008573776|kje|0.05608163083196555|mkn|0.06598533232639917
mef|asm|0.005545594914388258|ben|0.010287599304551984|hlt|0.01180743565605454|zyp|0.016695587907075506|cek|0.022398683076193422
meh|mib|0.0007848779666228842|mie|0.0008792711858952791|mpm|0.0013248869934191292|trc|0.0013448335800182575|xtm|0.0021259406602621117
mei|dik|0.03337116143076804|udu|0.04921900964117672|daa|0.0500089649465399|kyq|0.05208818430864945|bjv|0.06411955733606703
mej|yva|0.015073645291829746|amk|0.016634799128784693|alp|0.030955556701144606|agg|0.04441737350863256|lex|0.0498815259877597
mek|rro|0.0024047128094576383|tpi|0.007628779206525796|bzh|0.007654864887407944|byr|0.008562784961465453|bbb|0.009895729567074747
mel|iba|0.00914722540597973|zlm|0.04655914111297312|ptu|0.053393162249698915|zsm|0.053714139358068146|jav|0.053882060452955204
mem|txq|0.043456582728068335|llg|0.04359222862119925|nfa|0.043829876277475505|rgu|0.0449166600147785|hvn|0.04602219645188546
men|yal|0.011515381563116706|sus|0.018971428811136788|kyf|0.02465700344379786|yre|0.030341652001248765|spp|0.03479353657798613
meo|zsm|0.017088355910407353|zlm|0.02647875388030583|khm|0.04197606334994733|iba|0.07225007835813699|lao|0.07305040393608897
mep|llg|0.04391191416762044|rgu|0.04407571700601106|mkn|0.044173661515578104|txq|0.044248260992317684|lex|0.045505307186211756
mer|kik|0.006454894035206676|kam|0.010422010060147405|spy|0.017593965650318198|luo|0.019259364289754864|sxb|0.02133282912770341
mes|daa|0.007042495267683197|kyq|0.009860782787146324|bjv|0.02707360199827953|muy|0.030172020334908557|mqb|0.0305833631359421
meu|tpi|0.0015595718752624207|bbb|0.0028592846381280267|mcq|0.00613386458565698|rro|0.00735932391510912|bjz|0.00749246225177071
mev|kyf|0.012737951906984816|yre|0.018155816781484795|yal|0.02095174536629406|cme|0.027453324653331133|spp|0.03019672730351857
mew|xed|0.010220669569201373|meq|0.012649222240213774|mqb|0.012992649356857284|muy|0.013094551161487772|hau|0.017152707197977804
mey|wol|0.018117446465586325|knf|0.034480736998522644|sus|0.043801007337149575|yal|0.04846680933181893|kea|0.0537314813447352
mez|tew|0.0893405247559401|ood|0.12476910978732741|pao|0.12895295467743695|tac|0.12932123288894634|dgr|0.13562823957169612
mfa|zsm|0.018271779993706723|zlm|0.026513933024403805|khm|0.037077217969283274|iba|0.0681991480232836|lao|0.07001921457980981
mfb|zlm|0.025572335405732498|jav|0.034665733550547265|zsm|0.035437296164051925|ind|0.03751589571066623|iba|0.04449293624281706
mfc|lug|0.039060254581607015|dik|0.04575279399808364|sxb|0.051103341673659416|spy|0.05298948907437943|luo|0.053174820005015236
mfd|nhu|0.0027880196495032685|ken|0.004376044587089423|bss|0.006749000874324879|ibo|0.018256022068827153|mcp|0.01879755387178691
mfe|wmw|0.10055957616270128|kde|0.10931332761273997|mgh|0.11072210675254571|seh|0.11798321036538106|nnq|0.11992845163677791
mff|nhu|0.002319499725296419|ken|0.006890109815871833|bss|0.009954692461425309|nin|0.016143157050083384|ibo|0.019974822611520743
mfg|sus|0.005799890384756414|knf|0.011454573567998514|yal|0.01742954661348249|wol|0.02585380732649988|spp|0.046750906845756175
mfh|muy|0.0009771854191072472|meq|0.0010362213837522812|mqb|0.0010567484525579524|xed|0.0019648586562671347|bjv|0.021861928039745883
mfi|xed|0.002373141910360585|muy|0.0030479741737554663|mqb|0.0033164207569844804|meq|0.0033249056258247128|kyq|0.023249334088055167
mfj|meq|0.0015242223151680709|xed|0.001633406569845313|mqb|0.0019823918225579666|muy|0.0023730595385061|bjv|0.022135204585774632
mfk|meq|0.00036488411990458534|mqb|0.0006099644648808648|muy|0.001123477969962889|xed|0.0027216596634580693|bjv|0.020803505181030548
mfl|xed|0.003829882279038913|meq|0.00600732670461675|mqb|0.006418353593645035|muy|0.006654747477893987|hau|0.023092127083009662
mfm|xed|0.004396838506837102|meq|0.006097024599022661|mqb|0.006549170649711556|muy|0.00689083535488251|hau|0.023286579685950937
mfn|ken|0.00801062658507067|ibo|0.010172210433110136|bss|0.010448442678118007|ikk|0.010705221967923437|atg|0.012438960352097283
mfo|ken|0.006789989112139548|nhu|0.009687810213135063|bss|0.01018416693373847|nin|0.013344126574998682|ibo|0.013911823854661306
mfp|mqj|0.01150585286518155|ptu|0.011849746901322974|blz|0.0320643558160965|hvn|0.0326967873615254|nfa|0.03599887866472156
mfq|gng|0.004875778411276829|xon|0.006267541228063914|tbz|0.007084830373527478|gux|0.00732368868424383|soy|0.008496453271220505
mfr|lex|0.033905212275600165|kje|0.03630787189805892|mkn|0.04117533685699459|rgu|0.04192996403711459|llg|0.042435989519043496
mft|lid|0.004460057059582665|tbc|0.01683109122967577|apr|0.018332348902813777|gai|0.018907483626646345|msy|0.019068436729623387
mfu|umb|0.02119592653993135|loz|0.042508762570042324|lin|0.05188170698483165|toi|0.0527521527145441|bem|0.0621308851773316
mfv|knf|0.003283731980186151|wol|0.013721125426305759|sus|0.019347406189936935|yal|0.02982957726212166|kea|0.04334461171143315
mfw|tpi|0.0016659950968360678|bbb|0.0027501286460545555|mcq|0.0060375581330513965|bjz|0.007362377842867953|rro|0.007488587023360178
mfx|mdy|0.003563406640857817|amf|0.00830905867603573|udu|0.020310775986274267|amh|0.03228173163666558|spy|0.03278617376933099
mfy|tac|0.00791183858256576|stp|0.03115294370061736|crn|0.0320044711044883|ood|0.033043261756246375|ncl|0.05339337398861711
mfz|udu|0.0052339057315378985|mdy|0.02872339007931763|dik|0.03059815634555539|amf|0.030971556876568045|amh|0.03445075810287245
mgb|daa|0.02063958838040832|kyq|0.02315976064589811|bjv|0.0385910347255385|muy|0.04412988922795045|mqb|0.04454154142320193
mgc|dik|0.0212206692096592|lug|0.029259113928068264|udu|0.030758062689890904|spy|0.03582346263619226|amf|0.03607371275321511
mgd|dik|0.02392780205630222|lug|0.026624910157615887|udu|0.031013787851914568|spy|0.033121384806187634|amf|0.034307188444155284
mge|bjv|0.0021709608383441324|kyq|0.017526282405810948|mqb|0.01872572495010807|muy|0.018803461874030116|meq|0.018963803561233807
mgf|ipi|0.024683636159207923|agg|0.024686801932133587|tcs|0.02626085029187923|imo|0.027720732846603795|kyc|0.029463498211173875
mgg|mcp|0.011399988353093141|nhu|0.029775962608432977|bss|0.03056047683806862|ken|0.03239365900805514|bjv|0.03298375270692203
mgi|nin|0.0024959023093382884|atg|0.014033262356832799|hau|0.014724043082935146|ikk|0.016420917314758945|nhu|0.01704710933002241
mgj|ibo|0.0040386334097110965|ikk|0.00968672497708532|atg|0.014081432785733898|bss|0.01754220973237941|ken|0.017734277421020753
mgk|agg|0.01096005642555184|amk|0.018142043601703368|urt|0.018203406685952|yva|0.019682523196564248|ipi|0.025073039489035352
mgl|mpp|0.005665100967551831|ded|0.006198873679592672|ksr|0.007371503384130371|apr|0.0076164627921524505|bmu|0.007915273232760532
mgm|kje|0.011315522696828593|mkn|0.011687169581978364|rgu|0.014035467132775092|lex|0.014689756789937653|llg|0.015842020375647477
mgn|bjv|0.03416654812493045|dik|0.04018130325606381|kyq|0.04421947483486146|daa|0.045905643145450876|mcp|0.04994675238311231
mgo|ken|0.0024318227815710125|nhu|0.004689213101028113|bss|0.005471521484395911|ibo|0.01620771557051797|nin|0.01864267043060224
mgp|taj|0.000507676570369128|suz|0.0040657569674032125|asm|0.022285225125112634|ben|0.023970922885821373|hlt|0.03684541446412094
mgq|zga|0.00501980585294645|ndj|0.015372224168482735|poy|0.017086573519943027|vid|0.021759371246926663|bem|0.02354714097619189
mgr|bem|0.014310114038495183|zga|0.01673519980304929|ndj|0.026535679878487515|poy|0.028544238720789213|vid|0.03228652283445023
mgs|zga|0.006397145206236743|poy|0.013043826198743393|ndj|0.013089593049513596|nnq|0.018083055283284896|swh|0.019769014969956023
mgt|geb|0.0041461901084302935|gai|0.004326559415042524|msy|0.00486721822701592|kyc|0.0068213858546175375|urt|0.007583939862141365
mgu|bjz|0.006767408668954457|mox|0.007418227948612762|tte|0.008437658768562995|mcq|0.00942605709688454|bbb|0.010198875188888916
mgv|zga|0.012856038685197652|poy|0.0174546323854147|ndj|0.018290692631232463|nnq|0.0190070581934141|mgh|0.02018434089777958
mgw|swh|0.007954523756377613|nnq|0.009005010745812253|kdc|0.009686408263187821|cwe|0.011698556908632113|ruf|0.012338489785538004
mgy|poy|0.002985183733201698|ndj|0.0030308276912716183|vid|0.0042974215571659905|swh|0.006000685350309109|kdc|0.009032050442175636
mgz|ngp|0.01531546010571927|kam|0.016812229714261277|luo|0.01726168351748493|ziw|0.017705158778049034|sxb|0.018166587349016786
mha|ory|0.00852862715832596|tel|0.03311985337000171|mar|0.03877244929868194|ben|0.039135559829617896|suz|0.04313902655357084
mhb|mcp|0.020141643520199006|lin|0.028766369068670798|bss|0.03399479359520549|ken|0.03697403833244549|nhu|0.037088437079152596
mhc|ttc|0.00032259389765730654|knj|0.0019369508600146719|jac|0.0029655530343991655|agu|0.004655159319311379|usp|0.006908260808029258
mhd|ziw|0.004931144180379914|ngp|0.006976632427921441|cwe|0.00984285781819171|ruf|0.012623228776259345|kdc|0.01413413755082751
mhe|zsm|0.002060106743503844|zlm|0.008758889847126921|khm|0.05479234843864019|iba|0.0626907812879796|jav|0.0683594895088363
mhf|iou|0.00039503389747566826|bjr|0.002726021165342164|met|0.0028891569335146522|bzh|0.0030303929306912886|tbg|0.003524942085211184
mhg|lex|0.030390097924532632|kje|0.03434760193635823|rop|0.04718869853129486|mkn|0.04924822182228259|alp|0.05024494463935827
mhi|lug|0.01642842542753228|spy|0.02131167545840284|amf|0.02711144028634568|sxb|0.028267370226398688|luo|0.02916878189776829
mhj|pst|0.03588335276089896|tgk|0.03782564384510577|pes|0.04233035053413589|uzn|0.04784684424701019|snd|0.05598503005468026
mhk|ken|0.003131275488726855|nhu|0.003983444704331735|bss|0.005765724363857447|ibo|0.017006547361696926|nin|0.018973859615352136
mhl|msy|0.003326061209170407|tbc|0.003351579438067485|geb|0.004062835127013455|gai|0.00447646426782762|boj|0.005469304857391055
mhm|seh|0.021462227343767345|wmw|0.02900445678096068|mgh|0.029702700204553525|nya|0.031430482738301416|kde|0.035696363493747364
mhn|slv|0.013385453998734547|deu|0.01478576136220991|ita|0.017804014582171835|hrv|0.018382044234815216|oci|0.020740385791637526
mho|loz|0.012610574236562576|toi|0.024280354619230487|sna|0.038207270592400686|afr|0.0485949390979985|bem|0.04954960561200748
mhp|ind|0.027772847455240345|jav|0.030503290031624154|ptu|0.038765935732340336|mqj|0.0395830511917796|hvn|0.041339997590737684
mhq|tew|0.06429226814743098|pao|0.08356398828867641|ood|0.09574116994357659|dgr|0.10405792939364718|tac|0.11157310662761005
mhr|chv|0.004350963372312881|rus|0.018282233980690656|ekk|0.06956506330096597|ukr|0.07039362514833666|bel|0.07483650617333938
mhs|alp|0.009952796439297465|blz|0.023401002576128486|kje|0.025674369234933|lex|0.027214183671368353|mqj|0.03976360585886811
mht|mbj|0.015106850314019194|gvc|0.017118296397385248|cbv|0.017259920665604857|pir|0.017448105449910017|tuo|0.017718431130864735
mhu|atb|0.025081545657867212|asm|0.030702802175010757|hlt|0.035163024647626724|zyp|0.03774657554346312|ben|0.04243178409822902
mhw|loz|0.011865210000703189|toi|0.024460957119116177|sna|0.038613157088643484|afr|0.04594574594243592|umb|0.05212573392856014
mhx|atb|0.008576829539203856|lao|0.03557660052113726|zyp|0.036058536063870945|hlt|0.036712591956095955|vie|0.03853856176952167
mhy|ptu|0.023383038498902997|mqj|0.024982706296995356|iba|0.02620760367785965|ind|0.04145011062762196|jav|0.04199146206556679
mhz|yva|0.006317245614717451|amk|0.00633738325979732|agg|0.029534956240329563|urt|0.038217393890872656|alp|0.042013423346965305
mia|tew|0.07427206293763178|tac|0.1076743491280213|ood|0.10880516903923719|nhw|0.11132135614059892|nhe|0.11147257805574189
mic|hat|0.15540562223300494|isl|0.16908335977397698|acf|0.17008586635590955|tew|0.18354200246564822|dgr|0.18925196033178257
mid|sdh|0.013540465056734405|pes|0.02285498657016958|arb|0.030449269318407794|glk|0.03245124386093156|hye|0.05100285461685683
mif|meq|0.0010393484791736956|mqb|0.0013882943993680638|muy|0.0019009958377492512|xed|0.0027970356618956804|bjv|0.020831260383456836
mig|mib|0.00032266635204098007|mie|0.000922253544236947|mpm|0.0009840731840512736|xtm|0.001379522642879584|trc|0.0020057214234048925
mii|mit|0.0024404017862159387|pls|0.0027622571287494093|npl|0.005321967307371032|mxb|0.00571815016129342|ngu|0.006385243009676529
mij|nhu|0.002222593354080781|ken|0.006637921650738955|bss|0.009687264247620418|nin|0.016316737875086203|ibo|0.019780162088731807
mik|bzj|0.0815290080291068|chf|0.08591803891122486|mop|0.08770844310807578|lac|0.08851876515534389|ctu|0.08857303787130871
mim|trc|0.0032207234965847113|ngu|0.0040435840466743036|mxb|0.004138124676169035|mie|0.004382681154908508|mib|0.004900741853253002
min|zlm|0.020850603424443923|zsm|0.023114414560795316|jav|0.05957455243114561|ind|0.06257032233150107|iba|0.07145014555533118
mip|xtd|0.002208985277696175|zaa|0.002598782531190829|cso|0.0026329423718029683|cnt|0.002837745188906129|miz|0.0028879786576195606
miq|cab|0.014083700040122422|jic|0.014999536882974864|bzj|0.026253419795749088|mop|0.026410992185537014|kek|0.026613329058094274
mir|mco|0.0021186684878492083|zai|0.0029783182598048367|huv|0.004080036618149389|mxq|0.004167453335619973|cle|0.004999857721058178
miu|mxb|0.0009433366759535371|xtm|0.0027110885593657494|xtd|0.002845965603773139|mit|0.002885385066044939|mie|0.0032123298218067753
miw|byr|0.004325223446044535|awb|0.005563583852666878|tbg|0.0065298598433921615|kyg|0.00664669216931203|kmu|0.007061369966769943
mix|trc|0.0011261659572314937|mie|0.0012065570148402963|mxb|0.0015741750329478542|mib|0.0017955428562267473|xtm|0.0018147917302070982
miy|ngu|0.004958516641901553|trc|0.006018792446723249|azg|0.006120159823770063|mio|0.006917618268200879|mie|0.0071640745144507375
mjc|azg|0.0005895797755078332|mih|0.0007016394868427156|mio|0.0008941727283481141|mxt|0.0014219055141011067|mpm|0.003039076808862246
mjd|pao|0.008155016894818512|ood|0.060795240703739185|tew|0.07020011464347832|tac|0.09207544452116889|stp|0.12285353922616543
mje|muy|0.00762998302293347|mqb|0.00807675585466638|meq|0.00853291555780546|xed|0.010026223865878368|kyq|0.014923260948960732
mjg|cmn|0.0646517079234342|xng|0.07141720350000777|atb|0.0722848627158337|asm|0.07812199047899272|hlt|0.08682554830198545
mjh|zga|0.011492358738141773|poy|0.01664838262461944|ndj|0.017324480683274277|nnq|0.0189386409279437|mgh|0.020954849468209826
mji|vie|0.013331740868793992|lao|0.02577087140349401|atb|0.034610534306418306|zyp|0.060418434850612615|khm|0.060497008770707655
mjj|msy|0.0030473681550544046|geb|0.0037427870725533345|tbc|0.0038591444373771186|gai|0.004307779427303495|boj|0.005233905268164235
mjk|tbc|0.0016197231124148639|boj|0.0030663782868657935|nca|0.005445786396544281|dah|0.00553771516079007|msy|0.006220592428347184
mjm|tbc|0.0032291960962582533|msy|0.0034361590738468265|geb|0.004177936780308325|gai|0.004551576939249452|boj|0.005547410126698713
mjn|dah|0.0007204644197943336|nca|0.001609891624208864|met|0.002911263715315052|bjr|0.0030336303723303842|iou|0.0033469977492425066
mjo|mal|0.006563454904413206|tam|0.014880643307574874|kan|0.02890021479140013|tel|0.04511001804063952|mar|0.05250272095830368
mjp|mal|0.006190327747743847|tam|0.013651752117378303|kan|0.02833156704859375|tel|0.044160510540378645|mar|0.051772708745471414
mjq|mal|0.004859693007214674|tam|0.0124152789190667|kan|0.01753354536193542|tel|0.03518500311356472|mar|0.04141881645425899
mjr|mal|0.004733842040412207|tam|0.01280450067765176|kan|0.026830986658353432|tel|0.04279837190967585|mar|0.05029927314630213
mjs|nin|0.004941793935464803|hau|0.011187489412461255|nhu|0.01707089868760265|ken|0.020061443141876915|atg|0.020617223361169956
mjt|ben|0.012768642452617182|taj|0.014188970931056194|suz|0.016538896156535903|asm|0.019663086081282498|ory|0.025082353629259122
mju|ory|0.017803189324398734|tel|0.025893441608976914|mar|0.03457107385646166|kan|0.04587331726488197|ben|0.04745269287185787
mjv|mal|0.0018158081975973|tam|0.010821099909183183|kan|0.02118280503024057|tel|0.03770449230781804|mar|0.04474469366669811
mjw|asm|0.008998846721619878|hlt|0.013443242446213526|zyp|0.01779546946454961|ben|0.01813157814237181|cek|0.02430751573558993
mjx|ory|0.011112493479457648|ben|0.019510526584439077|taj|0.028591949450865895|suz|0.029733579999788092|asm|0.03169362845024972
mjy|hat|0.13209836672814104|tew|0.14342829507773386|bzj|0.1563472434384028|acf|0.16195932736862625|chf|0.16224753321505506
mjz|bfz|0.016178281621296933|kfx|0.019506511959086596|mjl|0.019751009843460142|kfs|0.02075478612380152|bgc|0.021209580753775426
mka|kyf|0.006939894165679301|yre|0.006996327631191494|cme|0.011424226163713046|spp|0.018942710707646828|box|0.020418480625261214
mkb|ben|0.013479956303780887|taj|0.017976653453536127|suz|0.019800863243954404|ory|0.02093093247146662|asm|0.02275829293499015
mkc|urt|0.0021831482089782308|agg|0.006680180365064204|ipi|0.010755548975792548|gai|0.013139740611556079|geb|0.013341446000294438
mke|guj|0.016175880495899294|hin|0.02441494332123862|mar|0.024516852657294117|snd|0.035330269823332525|tel|0.037625366878863246
mkf|hau|0.005258926162706854|nin|0.012823653194807655|xed|0.021711268184647317|meq|0.0239351699263942|mqb|0.024351542226154682
mkg|vie|0.02897822586328566|lao|0.04546718171508669|atb|0.04792893404738406|zyp|0.07542402186962027|khm|0.07628414565524809
mki|snd|0.009198652118495599|urd|0.020532568092129024|guj|0.020707388174666552|bgc|0.029663424480983358|pst|0.031151051255883046
mkj|rai|0.07238597665631302|lbb|0.07305905085149492|nas|0.07607230614451581|mee|0.08168370162705302|rug|0.08319852422193985
mkk|mcp|0.0031417007806894552|nhu|0.01885739701333301|bss|0.021204009309128302|ken|0.022345496559525755|bjv|0.030633611508628596
mkm|zsm|0.03374527596643246|khm|0.04251096442125086|zlm|0.04346935428779184|lao|0.06395374849255527|cek|0.0779687726490238
